# Time,Q BCung,Q NMuc,Q LChau,Q TBu,Q HBinh
2/24/1968,48.1,19,418,510,466
2/25/1968,45.7,20.2,404,564,498
2/26/1968,48.1,23.2,415,573,542
2/27/1968,64.1,26.1,513,610,606
2/28/1968,48.1,21.7,440,740,630
2/29/1968,37.7,20.2,387,573,693
3/1/1968,33.6,17.8,370,514,614
3/2/1968,33.6,17.2,376,492,534
3/3/1968,44.5,16.6,387,510,490
3/4/1968,42.2,16.6,366,528,494
3/5/1968,36.5,16.6,356,492,518
3/6/1968,33.6,16,345,474,486
3/7/1968,29.9,15.4,328,460,463
3/8/1968,29,16,314,442,449
3/9/1968,29,17.8,314,429,442
3/10/1968,28.1,17.8,314,424,428
3/11/1968,33.6,17.8,324,438,418
3/12/1968,33.6,17.2,310,447,432
3/13/1968,29.9,16,303,424,438
3/14/1968,29.9,15.4,300,411,414
3/15/1968,29.9,15.4,296,411,396
3/16/1968,29.9,15.4,289,402,390
3/17/1968,26.3,14.8,282,393,379
3/18/1968,29.9,16.6,282,375,372
3/19/1968,34.5,15.4,289,393,358
3/20/1968,28.1,14.2,275,393,362
3/21/1968,24.8,14.2,268,375,372
3/22/1968,23.3,13.6,262,366,351
3/23/1968,23.3,12.6,258,357,337
3/24/1968,21.7,12.6,255,348,326
3/25/1968,21.7,12.2,252,339,330
3/26/1968,21.7,12.2,252,330,330
3/27/1968,21.7,12.2,249,330,316
3/28/1968,21,11.8,236,325,309
3/29/1968,21,11.8,236,319,302
3/30/1968,19.5,11.8,233,319,296
3/31/1968,19.5,11.8,230,315,290
4/1/1968,19.5,11.8,236,310,284
4/2/1968,19.5,11.8,236,310,281
4/3/1968,20.2,11.8,236,310,284
4/4/1968,24.8,11.8,242,319,288
4/5/1968,29.9,16.6,387,348,300
4/6/1968,45.7,21.7,750,564,352
4/7/1968,85.1,23.2,923,1050,504
4/8/1968,53.3,20.2,513,965,1160
4/9/1968,34.5,16,370,591,1040
4/10/1968,29.9,14.2,331,478,721
4/11/1968,26.3,13.2,300,434,511
4/12/1968,62.7,16,450,411,430
4/13/1968,112,15.4,502,775,417
4/14/1968,54.6,14.8,394,670,674
4/15/1968,37.7,14.2,352,528,794
4/16/1968,37.7,15.4,338,474,626
4/17/1968,36.5,15.4,324,465,537
4/18/1968,68.4,20.2,359,465,490
4/19/1968,58.5,20.2,359,524,464
4/20/1968,139,21.7,362,610,528
4/21/1968,109,17.2,324,700,620
4/22/1968,67,20.2,324,510,790
4/23/1968,52,22.4,314,483,630
4/24/1968,48.1,31.2,422,474,506
4/25/1968,121,71,725,865,490
4/26/1968,130,45.6,560,1000,889
4/27/1968,80.4,32.9,499,800,1070
4/28/1968,59.8,28.5,429,680,894
4/29/1968,74.2,29.4,450,605,764
4/30/1968,118,32,450,780,652
5/1/1968,77.3,34.7,429,700,740
5/2/1968,80.4,57.7,429,685,785
5/3/1968,65.6,42.6,415,680,730
5/4/1968,59.8,31.2,502,620,730
5/5/1968,71.3,31.2,563,815,693
5/6/1968,96.7,36.5,499,780,711
5/7/1968,168,36.5,826,970,810
5/8/1968,182,27.6,779,1600,860
5/9/1968,129,24.6,682,1100,1600
5/10/1968,163,27.6,722,975,1330
5/11/1968,143,34.7,711,1030,1190
5/12/1968,116,32.9,650,960,1200
5/13/1968,114,31.2,794,900,1250
5/14/1968,129,28.5,1020,1080,1100
5/15/1968,147,29.4,837,1300,1210
5/16/1968,105,32.9,678,1060,1450
5/17/1968,85.1,25.4,578,880,1270
5/18/1968,72.8,23.2,567,765,1020
5/19/1968,65.6,20.9,471,700,860
5/20/1968,59.8,20.2,443,645,750
5/21/1968,57.2,19.6,429,600,693
5/22/1968,59.8,18.4,418,582,684
5/23/1968,58.5,17.8,429,573,622
5/24/1968,57.2,17.6,387,573,586
5/25/1968,50.7,18.4,366,537,576
5/26/1968,45.7,17.2,352,506,555
5/27/1968,42.2,16.6,352,483,501
5/28/1968,62.7,16,362,510,574
5/29/1968,67,16.6,376,537,625
5/30/1968,74.2,19,387,532,576
5/31/1968,93.2,19.6,398,635,631
6/1/1968,105,51,510,680,653
6/2/1968,91.5,56.6,488,780,693
6/3/1968,61.2,32.9,415,680,814
6/4/1968,52,24.6,373,582,742
6/5/1968,46.8,21.7,345,528,612
6/6/1968,59.1,22.4,373,496,561
6/7/1968,216,35.6,520,615,516
6/8/1968,284,54.5,635,995,643
6/9/1968,460,156,1060,1440,1080
6/10/1968,221,124,912,1790,1680
6/11/1968,154,78.6,707,1230,1800
6/12/1968,606,68.2,1160,1560,1400
6/13/1968,450,58.9,1530,2500,1940
6/14/1968,344,60.1,1360,1970,2480
6/15/1968,233,55.5,1070,1700,1980
6/16/1968,382,48.8,1180,1450,1680
6/17/1968,336,44.6,1000,1710,1590
6/18/1968,588,60.1,1480,1740,1790
6/19/1968,491,66.2,1770,2800,2100
6/20/1968,570,65,1660,2550,2820
6/21/1968,596,55.5,1780,2760,2810
6/22/1968,482,51,1560,2500,2900
6/23/1968,427,52.2,1530,2200,2550
6/24/1968,376,57.7,1710,2070,2320
6/25/1968,400,74.7,2360,2750,2370
6/26/1968,390,62.5,2480,3020,3040
6/27/1968,325,58.9,2630,3120,3220
6/28/1968,340,74.7,2580,3120,3410
6/29/1968,403,79.6,2520,3090,3240
6/30/1968,367,77.1,2480,3140,3180
7/1/1968,466,82,2280,3010,3160
7/2/1968,371,80.8,2270,2920,3090
7/3/1968,584,72.2,2510,2960,2940
7/4/1968,1270,86.6,3340,4340,3400
7/5/1968,967,159,4590,6380,5730
7/6/1968,1580,210,4720,6840,6960
7/7/1968,973,163,4220,6770,7230
7/8/1968,775,143,3940,5260,6180
7/9/1968,854,130,5050,5520,5480
7/10/1968,776,116,5710,7100,6340
7/11/1968,658,109,5430,6800,7150
7/12/1968,643,100,5410,6420,6830
7/13/1968,536,92.4,4790,6220,6720
7/14/1968,710,105,5000,5730,6260
7/15/1968,865,161,7020,7320,6450
7/16/1968,604,139,8220,9060,8330
7/17/1968,534,121,7110,8880,8930
7/18/1968,391,105,5380,7170,7740
7/19/1968,330,96.3,4290,5470,6220
7/20/1968,405,89.8,3930,4700,5020
7/21/1968,555,125,4120,4980,4830
7/22/1968,366,125,3480,4500,5230
7/23/1968,291,114,3010,3850,4390
7/24/1968,244,96.3,2760,3360,3780
7/25/1968,217,89.8,2490,3040,3340
7/26/1968,191,82,2230,2690,3020
7/27/1968,173,72.2,2050,2410,2700
7/28/1968,159,69.8,1990,2240,2500
7/29/1968,149,89.8,1870,2150,2370
7/30/1968,165,67.4,1930,2020,2320
7/31/1968,217,66.2,2110,2270,2330
8/1/1968,248,63.8,2500,2730,2710
8/2/1968,310,80.8,2460,3050,3140
8/3/1968,215,111,2560,2960,3110
8/4/1968,164,80.8,2250,2800,3010
8/5/1968,165,77.1,2040,2440,2760
8/6/1968,155,69.8,1920,2220,2520
8/7/1968,172,82,2100,2220,2400
8/8/1968,310,134,2680,2920,2760
8/9/1968,350,181,3130,3570,3450
8/10/1968,332,260,3500,4140,4130
8/11/1968,635,1070,4150,5460,5190
8/12/1968,599,857,5220,7240,6850
8/13/1968,376,508,4810,6710,7830
8/14/1968,939,350,3630,6200,9780
8/15/1968,753,298,3180,5410,7840
8/16/1968,434,334,2920,4250,5960
8/17/1968,320,303,3260,4120,4880
8/18/1968,260,232,2850,3940,4530
8/19/1968,224,198,2500,3330,4000
8/20/1968,202,176,2490,3020,3440
8/21/1968,182,158,2250,2970,3200
8/22/1968,248,146,2260,2820,3070
8/23/1968,213,147,2120,2830,3040
8/24/1968,264,134,2580,2720,2970
8/25/1968,1160,131,4000,4440,3270
8/26/1968,813,158,4940,6130,5740
8/27/1968,542,147,5040,6200,6480
8/28/1968,386,128,4050,5260,6280
8/29/1968,310,118,3370,4270,5140
8/30/1968,297,119,3350,3900,4410
8/31/1968,255,134,3830,4310,4350
9/1/1968,326,126,3520,4380,5060
9/2/1968,313,118,3220,4150,4760
9/3/1968,234,107,3150,3750,4310
9/4/1968,205,98.9,3140,3630,3980
9/5/1968,182,92.4,3380,3510,3870
9/6/1968,166,87.2,3220,3840,3860
9/7/1968,153,82,2710,3280,3970
9/8/1968,142,79.6,2440,2770,3350
9/9/1968,147,109,2460,2720,3050
9/10/1968,420,146,2220,2890,3700
9/11/1968,366,108,2010,2840,4120
9/12/1968,368,96.3,1930,2550,4280
9/13/1968,321,87.2,1900,2490,4210
9/14/1968,271,85.9,1890,2420,4120
9/15/1968,223,95,1930,2320,3480
9/16/1968,264,97.6,1920,2400,3130
9/17/1968,264,92.4,1970,2420,3090
9/18/1968,217,89.8,2020,2490,2990
9/19/1968,206,98.9,1890,2360,2990
9/20/1968,238,87.2,1980,2310,2760
9/21/1968,241,79.6,2000,2460,2820
9/22/1968,188,84.6,2150,2510,2840
9/23/1968,165,77.1,2270,2460,2930
9/24/1968,149,71,2310,2680,2820
9/25/1968,139,69.8,2010,2430,3010
9/26/1968,134,65,2380,2400,2660
9/27/1968,125,62.5,2220,2510,2790
9/28/1968,118,60.1,2200,2410,2740
9/29/1968,121,62.5,2690,2480,2720
9/30/1968,111,61.3,2420,2930,2950
10/1/1968,102,56.6,1950,2430,3070
10/2/1968,96.7,53.3,1740,2050,2540
10/3/1968,95,53.3,1600,1850,2230
10/4/1968,89.8,51,1640,1730,2050
10/5/1968,107,56.6,1670,1810,2000
10/6/1968,194,55.5,1500,1950,2060
10/7/1968,129,52.2,1380,1640,2100
10/8/1968,163,58.9,1320,1580,1900
10/9/1968,171,60.1,1290,1600,1940
10/10/1968,181,61.3,1280,1660,2050
10/11/1968,196,55.5,1380,1640,2100
10/12/1968,235,63.8,1500,1880,2150
10/13/1968,187,54.4,1850,1990,2360
10/14/1968,159,48.8,2300,2260,2460
10/15/1968,143,46.6,2480,2700,2660
10/16/1968,136,45.6,2420,2660,2960
10/17/1968,116,44.6,2370,2690,2850
10/18/1968,112,43.6,2060,2340,2830
10/19/1968,114,42.6,2230,2320,2500
10/20/1968,102,41.6,1820,2220,2540
10/21/1968,93.2,40.5,1740,1900,2330
10/22/1968,89.8,39.5,1510,1740,2120
10/23/1968,85.1,38.5,1380,1560,1930
10/24/1968,82,38.5,1350,1450,1760
10/25/1968,80.4,38.5,1480,1480,1650
10/26/1968,83.6,39.5,2140,1710,1670
10/27/1968,89.8,40.6,2730,2520,1980
10/28/1968,95,40.6,3110,3100,2720
10/29/1968,107,39.5,2460,2980,3260
10/30/1968,169,48.8,2300,2440,2930
10/31/1968,200,62.5,2730,2930,2550
11/1/1968,155,53.3,2360,2800,3070
11/2/1968,145,42.6,1990,2470,2790
11/3/1968,114,40.5,1750,2100,2480
11/4/1968,107,40.5,1570,1810,2160
11/5/1968,107,40.5,1470,1770,2000
11/6/1968,118,60.1,1540,1600,1880
11/7/1968,118,84.5,1520,1740,1850
11/8/1968,111,65,1360,1620,1960
11/9/1968,89.8,53.3,1240,1460,1810
11/10/1968,83.6,48.8,1150,1310,1620
11/11/1968,78.9,45.6,1100,1260,1510
11/12/1968,75.8,44.6,1040,1240,1450
11/13/1968,74.2,42.6,981,1200,1400
11/14/1968,72.8,42.6,959,1160,1350
11/15/1968,157,42.6,1180,1170,1320
11/16/1968,175,42.6,1290,1580,1390
11/17/1968,147,41.6,1190,1470,1740
11/18/1968,123,40.5,995,1290,1650
11/19/1968,171,41.6,1040,1340,1480
11/20/1968,129,40.5,952,1280,1500
11/21/1968,105,38.5,902,1160,1440
11/22/1968,93.2,38.5,858,1080,1330
11/23/1968,86.7,36.5,822,1030,1240
11/24/1968,83.6,34.7,790,990,1190
11/25/1968,77.3,34.7,768,955,1140
11/26/1968,74.2,34.7,750,930,1110
11/27/1968,71.3,33.8,736,905,1080
11/28/1968,68.4,32.9,714,880,1050
11/29/1968,65.6,32.9,693,855,1020
11/30/1968,65.6,32,686,845,996
12/1/1968,62.7,31.2,675,830,975
12/2/1968,61.2,31.2,664,860,965
12/3/1968,59.8,30.3,642,850,954
12/4/1968,57.2,29.4,628,830,934
12/5/1968,57.2,29.4,621,810,918
12/6/1968,54.6,29.4,614,765,892
12/7/1968,54.6,28.5,606,775,866
12/8/1968,52,28.5,581,770,850
12/9/1968,52,27.6,574,750,840
12/10/1968,49.4,27.6,563,740,820
12/11/1968,49.4,27.6,563,735,810
12/12/1968,48.1,26.9,552,735,800
12/13/1968,46.8,26.9,542,710,790
12/14/1968,45.7,26.1,534,700,770
12/15/1968,45.7,26.1,527,690,760
12/16/1968,44.5,26.1,516,680,740
12/17/1968,44.5,25.4,513,670,735
12/18/1968,44.5,24.6,506,660,730
12/19/1968,43.5,24.6,499,660,720
12/20/1968,42.2,24.6,485,650,710
12/21/1968,42.2,24.6,485,630,690
12/22/1968,40,24.6,478,620,680
12/23/1968,40,23.9,471,610,670
12/24/1968,40,23.2,471,610,660
12/25/1968,40,23.2,471,610,650
12/26/1968,40,23.2,464,605,645
12/27/1968,38.8,23.2,457,596,640
12/28/1968,37.7,23.2,450,596,631
12/29/1968,37.7,23.2,443,582,622
12/30/1968,37.7,23.2,440,582,613
12/31/1968,35.4,22.4,432,564,604
1/1/1969,35,21.8,410,555,600
1/2/1969,35,21.8,403,550,582
1/3/1969,35,21.8,403,545,573
1/4/1969,35,21.8,400,540,564
1/5/1969,35,21.8,396,535,560
1/6/1969,34.1,21.8,393,530,555
1/7/1969,34.1,21,389,520,547
1/8/1969,34.1,21,383,510,543
1/9/1969,34.1,21,383,510,539
1/10/1969,34.1,21,428,520,535
1/11/1969,34.1,21,452,570,535
1/12/1969,36,21,424,605,564
1/13/1969,35,20.2,403,570,609
1/14/1969,34.1,19.6,389,540,591
1/15/1969,33.2,19.6,376,520,565
1/16/1969,33.2,19,369,505,541
1/17/1969,33.2,19,362,490,532
1/18/1969,33.2,19,356,480,526
1/19/1969,31.4,19,356,480,519
1/20/1969,31.4,19,349,480,512
1/21/1969,29.6,18.4,349,465,508
1/22/1969,29.6,18.4,343,460,500
1/23/1969,28.7,17.8,333,450,494
1/24/1969,27.8,17.8,330,446,481
1/25/1969,27.8,17.8,317,437,475
1/26/1969,26.9,17.8,314,433,470
1/27/1969,26.9,17.2,310,412,460
1/28/1969,26,17.2,307,408,456
1/29/1969,26,17.2,307,404,449
1/30/1969,26.9,17.2,304,400,456
1/31/1969,26,17.2,301,400,452
2/1/1969,26,16.5,298,395,442
2/2/1969,26,16.5,295,391,436
2/3/1969,26,16.5,295,395,433
2/4/1969,26,16.5,295,391,429
2/5/1969,26,16.5,288,391,426
2/6/1969,26,15.9,288,387,426
2/7/1969,26,15.9,285,374,423
2/8/1969,26,15.9,285,383,420
2/9/1969,26.9,15.9,285,383,413
2/10/1969,26.9,16.5,285,383,417
2/11/1969,26,15.9,285,383,420
2/12/1969,25.3,15.9,282,374,417
2/13/1969,24.5,15.9,282,370,410
2/14/1969,24.5,15.3,282,358,401
2/15/1969,23.8,14.7,279,358,395
2/16/1969,23.1,14.7,270,350,382
2/17/1969,23.1,14.7,261,341,379
2/18/1969,23.1,14.1,258,337,373
2/19/1969,21.6,14.1,255,333,367
2/20/1969,21.6,14.1,249,333,360
2/21/1969,21.6,13.6,246,325,357
2/22/1969,21.6,13.6,243,325,351
2/23/1969,21.6,13.6,240,321,348
2/24/1969,21.6,13.6,234,318,345
2/25/1969,21.6,13.6,231,314,339
2/26/1969,21.6,13.1,223,311,339
2/27/1969,20.9,13.1,223,303,333
2/28/1969,20.9,13.1,223,300,327
3/1/1969,20.9,12.6,217,296,321
3/2/1969,20.9,12.6,217,296,315
3/3/1969,20.9,12.6,214,293,312
3/4/1969,20.2,12.6,208,289,309
3/5/1969,20.2,12.6,208,289,309
3/6/1969,21.6,13.1,208,289,309
3/7/1969,20.9,13.6,214,289,309
3/8/1969,20.9,13.1,214,289,307
3/9/1969,20.9,13.1,211,289,307
3/10/1969,20.9,12.6,208,285,309
3/11/1969,20.2,12.6,202,282,304
3/12/1969,20.2,12.6,202,278,298
3/13/1969,20.2,12.6,202,275,293
3/14/1969,20.2,12.6,200,275,290
3/15/1969,20.2,12.6,197,275,287
3/16/1969,22.4,12.6,205,282,287
3/17/1969,26,12.6,217,282,290
3/18/1969,24.5,12.6,220,293,298
3/19/1969,23.1,12.6,220,296,304
3/20/1969,20.9,12.1,220,289,307
3/21/1969,20.2,12.1,208,289,304
3/22/1969,19.4,11.6,202,275,298
3/23/1969,19.4,11.6,197,271,293
3/24/1969,19.4,11.6,191,267,284
3/25/1969,20.2,11.1,191,267,279
3/26/1969,21.6,14.1,185,267,277
3/27/1969,19.4,12.6,185,260,282
3/28/1969,18.7,12.1,180,253,277
3/29/1969,17.4,11.6,172,246,269
3/30/1969,17.4,11.1,169,239,261
3/31/1969,16.8,11.1,166,239,251
4/1/1969,17.4,11.1,169,236,247
4/2/1969,18.7,11.1,172,236,247
4/3/1969,18.7,11.1,172,236,244
4/4/1969,18.1,11.1,169,236,247
4/5/1969,18.1,11.6,185,236,251
4/6/1969,17.4,11.6,182,242,247
4/7/1969,18.1,11.6,180,250,247
4/8/1969,18.7,12.1,182,246,254
4/9/1969,17.4,11.6,180,250,254
4/10/1969,16.8,11.1,174,246,251
4/11/1969,17.4,11.1,185,242,251
4/12/1969,23.1,11.6,182,253,251
4/13/1969,25.3,11.1,172,260,251
4/14/1969,24.5,11.1,172,246,271
4/15/1969,21.6,10.6,169,246,271
4/16/1969,24.5,12.1,169,239,277
4/17/1969,42.2,14.1,194,264,266
4/18/1969,50.1,14.1,214,296,298
4/19/1969,81.6,27.2,252,358,333
4/20/1969,60,23.3,237,400,360
4/21/1969,44.3,15.3,202,366,413
4/22/1969,26.9,13.1,185,303,407
4/23/1969,22.4,12.1,174,275,364
4/24/1969,20.2,11.1,169,253,298
4/25/1969,30.5,11.1,158,267,277
4/26/1969,20.2,11.1,153,257,277
4/27/1969,19.4,11.1,153,232,271
4/28/1969,29.6,11.1,150,232,254
4/29/1969,35,10.2,146,246,251
4/30/1969,23.8,9.8,138,232,247
5/1/1969,20.9,9.8,138,214,259
5/2/1969,47.7,13.6,156,242,251
5/3/1969,69.6,13.1,148,303,235
5/4/1969,37.1,12.1,138,257,271
5/5/1969,29.6,11.1,133,228,287
5/6/1969,23.8,10.2,130,218,256
5/7/1969,23.8,10.2,158,208,242
5/8/1969,89.5,23.3,188,282,261
5/9/1969,72.5,15.9,174,374,364
5/10/1969,41.2,14.1,166,296,407
5/11/1969,30.5,13.1,163,260,426
5/12/1969,26,12.6,153,253,327
5/13/1969,23.1,11.1,138,239,279
5/14/1969,21.6,10.6,133,218,261
5/15/1969,20.2,10.6,125,204,261
5/16/1969,20.2,10.6,133,222,237
5/17/1969,350,12.6,133,1040,230
5/18/1969,868,27.2,499,1040,849
5/19/1969,318,29.8,550,1580,1280
5/20/1969,133,20.2,237,800,1620
5/21/1969,149,17.8,211,500,979
5/22/1969,228,24.1,237,545,639
5/23/1969,197,29.8,366,635,626
5/24/1969,133,25.7,307,590,715
5/25/1969,128,28,524,630,704
5/26/1969,318,29.8,524,870,758
5/27/1969,278,38.9,488,1120,1040
5/28/1969,155,36.9,330,845,1230
5/29/1969,113,28,261,630,938
5/30/1969,94.4,22.5,226,520,686
5/31/1969,83.2,20.2,208,437,541
6/1/1969,84.7,20.2,220,400,464
6/2/1969,139,37.9,285,425,457
6/3/1969,192,56.2,560,795,518
6/4/1969,151,40.8,503,925,877
6/5/1969,155,36.9,463,840,958
6/6/1969,151,49.8,420,875,921
6/7/1969,112,50.9,349,750,928
6/8/1969,113,72.3,362,655,821
6/9/1969,145,54,514,720,742
6/10/1969,135,43.8,532,835,749
6/11/1969,216,42.8,460,960,972
6/12/1969,280,119,787,1060,1180
6/13/1969,300,172,942,1580,1330
6/14/1969,270,120,1010,1630,1800
6/15/1969,490,77.2,1260,1930,1820
6/16/1969,614,123,1370,2390,2200
6/17/1969,501,135,1960,3040,2880
6/18/1969,358,215,2080,3040,3380
6/19/1969,266,156,1420,2590,3260
6/20/1969,213,107,1010,1820,2600
6/21/1969,210,108,859,1440,1940
6/22/1969,247,99.3,1050,1470,1590
6/23/1969,227,82.8,1580,1670,1630
6/24/1969,250,72.3,1610,2320,1910
6/25/1969,226,70,1430,2090,2430
6/26/1969,412,66.7,1140,2030,2200
6/27/1969,396,110,1130,2080,2200
6/28/1969,336,146,1140,2210,2240
6/29/1969,306,98,1270,2040,2280
6/30/1969,412,87.8,1860,2140,2170
7/1/1969,473,86.6,2190,2890,2490
7/2/1969,372,210,2590,3220,3260
7/3/1969,281,153,1990,2800,3400
7/4/1969,348,142,1760,2560,2880
7/5/1969,424,109,1640,2600,2740
7/6/1969,601,104,2360,2590,2760
7/7/1969,468,180,2780,4090,3340
7/8/1969,380,213,3120,3570,4000
7/9/1969,388,225,3610,4440,4110
7/10/1969,314,167,3160,4120,4650
7/11/1969,326,151,2880,3650,4130
7/12/1969,298,137,2360,3280,3900
7/13/1969,298,120,2120,2770,3560
7/14/1969,316,120,2320,2820,3160
7/15/1969,329,106,2360,2970,3180
7/16/1969,337,98.7,2220,2870,3230
7/17/1969,996,102,2720,3060,3060
7/18/1969,958,268,3960,5800,4490
7/19/1969,484,300,3010,4720,5820
7/20/1969,364,215,2400,3600,4630
7/21/1969,303,175,2150,2960,3610
7/22/1969,301,157,1960,2770,3060
7/23/1969,238,137,1920,2520,2830
7/24/1969,204,117,1900,2440,2710
7/25/1969,205,151,1780,2400,3040
7/26/1969,278,211,2020,2600,3090
7/27/1969,230,215,1990,2830,3210
7/28/1969,227,183,1770,2640,3060
7/29/1969,232,148,1650,2330,2720
7/30/1969,521,123,1800,2490,2480
7/31/1969,1800,333,3820,4560,3030
8/1/1969,1180,476,7530,9220,7110
8/2/1969,614,314,6350,8690,9670
8/3/1969,420,250,4510,6680,7660
8/4/1969,427,241,3820,5040,5840
8/5/1969,342,226,3740,4650,4970
8/6/1969,401,273,3540,4520,4700
8/7/1969,473,269,3710,4600,4830
8/8/1969,667,319,4390,5630,5170
8/9/1969,930,363,5210,7180,6410
8/10/1969,1010,391,5310,7770,7440
8/11/1969,1200,341,5250,7660,7680
8/12/1969,2040,335,7890,9490,7820
8/13/1969,2770,420,9340,14000,12200
8/14/1969,1610,460,7810,12500,15200
8/15/1969,1540,504,7730,11000,13100
8/16/1969,2300,601,8880,12600,13500
8/17/1969,1400,620,8640,13400,15400
8/18/1969,922,547,7260,10900,14100
8/19/1969,629,438,6580,9090,11000
8/20/1969,490,366,5760,7860,9340
8/21/1969,396,309,4840,6650,8100
8/22/1969,341,271,4190,5550,6850
8/23/1969,302,237,3740,4850,5760
8/24/1969,264,207,3340,4270,4940
8/25/1969,256,187,3110,3780,4150
8/26/1969,301,171,2930,3590,3710
8/27/1969,307,185,2900,3600,3660
8/28/1969,322,175,3440,4090,3830
8/29/1969,264,169,3070,3940,3950
8/30/1969,241,165,2920,3600,3380
8/31/1969,205,144,2780,3380,3100
9/1/1969,256,134,2770,3180,2910
9/2/1969,224,123,2840,3390,3030
9/3/1969,190,115,2680,3210,3750
9/4/1969,193,106,2400,2940,3320
9/5/1969,164,99.3,2220,2640,2890
9/6/1969,153,95.4,2120,2500,2640
9/7/1969,139,89,1980,2330,2520
9/8/1969,137,86.5,1840,2210,2450
9/9/1969,124,84,1820,2110,2320
9/10/1969,117,79,1780,2040,2240
9/11/1969,122,77.9,1810,2030,2210
9/12/1969,143,87.8,2080,2160,2460
9/13/1969,181,111,2820,2970,2630
9/14/1969,130,89,2220,2820,2910
9/15/1969,115,79,1910,2390,2470
9/16/1969,104,73.4,1690,2080,2160
9/17/1969,97.8,68.9,1510,1900,1960
9/18/1969,92.8,66.7,1410,1740,1820
9/19/1969,92.8,64.6,1350,1640,1720
9/20/1969,91.2,61.4,1280,1580,1660
9/21/1969,96.1,61.4,1240,1520,1710
9/22/1969,120,60.4,1220,1510,1610
9/23/1969,91.2,58.3,1160,1440,1580
9/24/1969,84.7,57.2,1110,1400,1520
9/25/1969,99.4,55.1,1060,1350,1480
9/26/1969,128,55.1,1040,1330,1440
9/27/1969,117,53,996,1350,1420
9/28/1969,89.5,52,964,1250,1420
9/29/1969,155,61.4,1010,1340,1360
9/30/1969,147,75.6,1050,1540,1540
10/1/1969,108,59.3,1190,1410,1700
10/2/1969,99.4,54,1300,1610,1540
10/3/1969,86.2,50.9,1170,1480,1690
10/4/1969,80.1,48.8,962,1320,1560
10/5/1969,75.6,46.7,906,1200,1400
10/6/1969,71,44.7,841,1120,1280
10/7/1969,68.2,43.8,805,1070,1200
10/8/1969,66.9,42.8,816,1040,1140
10/9/1969,65.5,41.8,881,1060,1110
10/10/1969,62.7,40.8,996,1080,1130
10/11/1969,61.3,39.8,974,1250,1160
10/12/1969,60,38.9,989,1170,1280
10/13/1969,60,38.9,920,1190,1230
10/14/1969,58.6,37.9,895,1090,1220
10/15/1969,58.6,37.9,1030,1120,1140
10/16/1969,60,37.9,982,1250,1160
10/17/1969,58.6,37.9,859,1140,1280
10/18/1969,57.2,37.9,798,1040,1200
10/19/1969,56,36.9,748,980,1100
10/20/1969,57.2,36,701,950,1030
10/21/1969,56,36,668,930,986
10/22/1969,53.6,35.1,650,895,945
10/23/1969,69.6,34.2,668,885,925
10/24/1969,96.1,39.8,679,975,940
10/25/1969,65.5,36,618,910,1000
10/26/1969,65.5,35.1,755,900,970
10/27/1969,64.1,44.7,744,945,965
10/28/1969,60,43.8,712,970,981
10/29/1969,56,36.9,679,925,996
10/30/1969,57.2,38.9,697,910,955
10/31/1969,69.6,40.8,697,945,945
11/1/1969,106,65.7,848,980,1120
11/2/1969,206,61.4,1040,1540,1270
11/3/1969,143,61.4,784,1400,1780
11/4/1969,103,56.2,694,1130,1620
11/5/1969,89.5,52,658,1010,1300
11/6/1969,86.2,46.7,640,985,1140
11/7/1969,74,42.8,640,925,1060
11/8/1969,68.2,40.8,596,885,986
11/9/1969,65.5,38.9,575,860,935
11/10/1969,60,36.9,553,820,887
11/11/1969,57.2,35.1,532,795,846
11/12/1969,54.8,34.2,514,790,814
11/13/1969,54.8,33.3,510,755,787
11/14/1969,53.6,32.4,503,740,769
11/15/1969,52.4,32.4,496,730,751
11/16/1969,51.2,31.6,485,710,733
11/17/1969,51.2,31.6,474,705,733
11/18/1969,108,34.2,535,740,711
11/19/1969,124,36.9,535,835,724
11/20/1969,91.2,34.2,557,805,810
11/21/1969,75.6,31.6,481,765,805
11/22/1969,68.2,31.6,470,720,742
11/23/1969,62.7,29.8,460,695,715
11/24/1969,57.2,28,431,670,676
11/25/1969,54.8,28,424,650,656
11/26/1969,52.4,27.2,417,630,631
11/27/1969,51.2,26.4,417,620,615
11/28/1969,50.1,26.4,424,620,604
11/29/1969,47.7,26.4,434,620,596
11/30/1969,47.7,25.7,442,650,592
12/1/1969,45.3,25.7,420,630,608
12/2/1969,45.3,24.9,424,620,600
12/3/1969,43.2,24.9,420,625,588
12/4/1969,43.2,24.9,406,610,584
12/5/1969,42.2,24.1,396,590,576
12/6/1969,41.2,24.1,396,580,561
12/7/1969,41.2,24.1,389,570,546
12/8/1969,41.2,24.1,396,560,538
12/9/1969,39.1,23.3,396,560,531
12/10/1969,39.1,23.3,383,555,523
12/11/1969,39.1,22.5,366,540,509
12/12/1969,38.1,22.5,362,530,502
12/13/1969,38.1,21.8,359,520,495
12/14/1969,37.1,21.8,356,520,488
12/15/1969,37.1,21.8,356,520,481
12/16/1969,37.1,21.8,349,510,474
12/17/1969,36,21.8,346,505,471
12/18/1969,36,21,343,500,467
12/19/1969,36,21,343,500,461
12/20/1969,35,21,343,500,457
12/21/1969,35,21,349,500,457
12/22/1969,35,21,349,500,454
12/23/1969,35,20.2,356,510,454
12/24/1969,34.1,20.2,352,520,454
12/25/1969,33.2,20.2,339,505,461
12/26/1969,33.2,19.6,330,490,454
